Customer Key-Name,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
23684JASMINE,RODRIGUEZ,04-01-1942,S,F,jasmine17@learnsector.com,50000,4,Bachelors,Management,Y
23685ALEXA,REED,25-06-1943,S,F,alexa19@learnsector.com,60000,4,Bachelors,Management,Y
23686RACHEL,MURPHY,13-03-1943,S,F,rachel35@learnsector.com,60000,4,Bachelors,Management,Y
23687MELISSA,FLORES,18-10-1944,S,F,melissa7@learnsector.com,30000,5,Partial High School,Clerical,N
23688OLIVIA,THOMAS,19-05-1944,M,F,olivia10@learnsector.com,30000,5,Partial High School,Clerical,Y
23689KAYLA,HALL,26-02-1947,M,F,kayla23@learnsector.com,40000,4,High School,Professional,Y
23690ANGEL,JAMES,05-06-1947,M,M,angel7@learnsector.com,40000,4,High School,Professional,N
23691KAREN,HU,11-06-1945,S,F,karen29@learnsector.com,20000,5,Partial High School,Clerical,Y
23692ISAAC,KING,11-04-1945,S,M,isaac41@learnsector.com,20000,5,Partial High School,Clerical,N
23693JACQUELINE,JENKINS,09-11-1945,S,F,jacqueline7@learnsector.com,20000,5,Partial High School,Clerical,N
23694BRIAN,BROOKS,20-02-1945,M,M,brian13@learnsector.com,20000,5,Partial High School,Clerical,N
23695ELIJAH,COLEMAN,14-08-1945,S,M,elijah9@learnsector.com,30000,5,Partial High School,Skilled Manual,N
23696AUTUMN,LI,26-10-1945,S,F,autumn3@learnsector.com,30000,5,Partial High School,Skilled Manual,Y
23697CODY,KELLY,04-10-1945,M,M,cody2@learnsector.com,30000,5,Partial High School,Skilled Manual,Y
23698MELISSA,COLEMAN,21-05-1945,M,F,melissa23@learnsector.com,30000,2,Partial High School,Skilled Manual,Y
23699NICHOLAS,WALKER,19-04-1945,M,M,nicholas3@learnsector.com,30000,2,Partial High School,Skilled Manual,Y
23700KATELYN,YOUNG,12-05-1945,M,F,katelyn41@learnsector.com,30000,2,Partial High School,Skilled Manual,N
23701MARISSA,BARNES,22-02-1946,M,F,marissa1@learnsector.com,40000,5,High School,Professional,Y
23702EDUARDO,JAMES,04-08-1946,M,M,eduardo66@learnsector.com,40000,5,High School,Professional,Y
23703JACQUELINE,SANCHEZ,06-09-1946,M,F,jacqueline42@learnsector.com,40000,5,High School,Professional,Y
23704CHRISTOPHER,MOORE,16-01-1946,S,M,christopher8@learnsector.com,40000,5,High School,Professional,Y
23705JEREMY,BRYANT,03-04-1946,M,M,jeremy30@learnsector.com,40000,2,High School,Professional,Y
23706MACKENZIE,COOPER,13-03-1946,S,F,mackenzie16@learnsector.com,70000,5,Bachelors,Management,Y
23707WILLIAM,ANDERSON,18-07-1946,S,M,william25@learnsector.com,70000,5,Bachelors,Management,Y
23708VICTORIA,COLEMAN,02-07-1946,M,F,victoria53@learnsector.com,70000,5,Bachelors,Management,Y
23709DEVIN,PERRY,05-12-1946,S,M,devin46@learnsector.com,70000,5,Bachelors,Management,Y
23710ANNA,SANCHEZ,21-08-1947,M,F,anna3@learnsector.com,40000,2,High School,Professional,Y
23711FERNANDO,DIAZ,17-09-1947,S,M,fernando63@learnsector.com,70000,2,Bachelors,Management,Y
23712RILEY,MURPHY,09-06-1947,S,F,riley34@learnsector.com,70000,2,Bachelors,Management,Y
23713ARIANNA,BUTLER,20-08-1947,M,F,arianna12@learnsector.com,70000,2,Bachelors,Management,Y
23714JOSEPH,WILLIAMS,18-04-1947,M,M,joseph8@learnsector.com,70000,2,Bachelors,Management,Y
23715ISABEL,FLORES,18-02-1947,S,F,isabel12@learnsector.com,70000,2,Bachelors,Management,N
23716KYLE,WRIGHT,12-08-1947,M,M,kyle47@learnsector.com,70000,2,Partial College,Professional,Y
23717AIDAN,GRIFFIN,17-03-1948,M,M,aidan22@learnsector.com,60000,2,Partial College,Professional,Y
23718NELSON,BLANCO,26-09-1948,M,M,nelson14@learnsector.com,60000,2,Partial College,Professional,Y
23719MARCUS,JAMES,27-02-1949,M,M,marcus73@learnsector.com,40000,2,Partial High School,Skilled Manual,Y
23720ANNA,DAVIS,24-05-1949,M,F,anna66@learnsector.com,60000,2,Partial College,Professional,Y
23721JOHN,CLARK,23-07-1949,M,M,john43@learnsector.com,60000,2,Partial College,Professional,N
23722ANDREA,PEREZ,13-04-1949,M,F,andrea34@learnsector.com,60000,2,Partial College,Professional,Y
23723JOSE,PHILLIPS,09-06-1949,M,M,jose43@learnsector.com,60000,2,Partial College,Professional,Y
23724GABRIELLE,HUGHES,16-03-1949,S,F,gabrielle34@learnsector.com,70000,5,Partial College,Professional,Y
23725DENNIS,WARE,04-10-1950,M,NA,dennis0@learnsector.com,40000,2,Partial High School,Skilled Manual,Y
23726DARRELL,XIE,13-06-1950,M,M,darrell13@learnsector.com,60000,2,Partial College,Professional,N
23727BRUCE,SERRANO,02-03-1950,M,M,bruce37@learnsector.com,60000,2,Partial College,Professional,Y
23728PAIGE,KELLY,20-02-1950,S,F,paige25@learnsector.com,60000,2,Partial College,Professional,Y
23729MARCUS,ALLEN,02-09-1950,M,M,marcus26@learnsector.com,70000,4,Partial College,Professional,Y
23730MORGAN,RODRIGUEZ,14-03-1951,M,F,morgan41@learnsector.com,60000,2,High School,Professional,Y
23731JOSE,THOMPSON,18-11-1951,M,M,jose77@learnsector.com,60000,2,High School,Professional,Y
23732XAVIER,WOOD,10-02-1951,S,M,xavier43@learnsector.com,60000,2,High School,Professional,Y
23733NATASHA,GOMEZ,23-08-1951,M,F,natasha1@learnsector.com,60000,2,High School,Professional,Y
23734MELANIE,WOOD,16-06-1951,M,F,melanie17@learnsector.com,60000,2,Partial College,Professional,N
23735AMANDA,WASHINGTON,02-07-1951,M,F,amanda34@learnsector.com,60000,2,Partial College,Professional,N
23736SYDNEY,RIVERA,10-12-1951,M,F,sydney10@learnsector.com,60000,2,Partial College,Professional,Y
23737ELENA,VELEZ AMEZAGA,14-03-1951,M,F,elena0@learnsector.com,60000,2,Partial College,Professional,Y
23738JULIAN,BENNETT,10-10-1952,S,M,julian2@learnsector.com,70000,2,High School,Professional,Y
23739VIRGINIA,KAPOOR,19-10-1952,M,F,virginia2@learnsector.com,70000,2,High School,Professional,Y
23740NOAH,JACKSON,14-11-1952,M,M,noah52@learnsector.com,70000,2,Partial High School,Skilled Manual,Y
23741DANA,ROMERO,02-11-1952,S,F,dana1@learnsector.com,70000,2,Partial High School,Skilled Manual,Y
23742MORGAN,COX,04-07-1953,M,F,morgan58@learnsector.com,60000,3,Partial High School,Skilled Manual,Y
23743TERRENCE,XU,06-01-1980,S,M,terrence5@learnsector.com,20000,0,Partial High School,Manual,N
23744BARRY,PRASAD,23-04-1980,S,M,barry10@learnsector.com,20000,0,Partial High School,Manual,Y
23745DANA,VAZQUEZ,02-08-1980,S,F,dana7@learnsector.com,20000,0,Partial High School,Manual,N
23746LANE,SACKSTEDER,16-10-1980,S,F,lane1@learnsector.com,20000,0,Partial High School,Manual,N
23747THEODORE,ROMERO,22-11-1980,S,M,theodore9@learnsector.com,20000,0,Partial High School,Manual,Y
23748YOLANDA,PAL,16-02-1978,S,F,yolanda11@learnsector.com,30000,0,Partial College,Clerical,N
23749BRANDI,ASHE,10-05-1978,S,F,brandi5@learnsector.com,30000,0,High School,Manual,N
23750TANYA,SERRANO,23-02-1974,M,F,tanya13@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
23751LACEY,LAL,21-09-1974,M,F,lacey43@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
23752DEVIN,TORRES,05-12-1974,M,M,devin71@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
23753ARTHUR,SARA,13-03-1973,S,M,arthur12@learnsector.com,30000,0,High School,Manual,N
23754CASSIE,GOEL,13-02-1972,S,F,cassie18@learnsector.com,10000,0,Partial High School,Manual,N
23755LOUIS,WU,09-05-1972,S,M,louis45@learnsector.com,20000,0,Partial High School,Manual,Y
23756OMAR,JAI,08-12-1972,S,M,omar31@learnsector.com,20000,0,Partial High School,Manual,N
23757JAMES,ROBERTS,11-05-1972,S,M,james53@learnsector.com,20000,0,Partial High School,Manual,N
23758VIRGINIA,MALHOTRA,25-05-1973,M,F,virginia6@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
23759CLINTON,ALONSO,17-12-1973,M,M,clinton5@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
23760NINA,SHARMA,04-09-1973,M,F,nina10@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
23761TONYA,PAL,19-07-1972,M,F,tonya11@learnsector.com,20000,0,Partial High School,Manual,Y
23762RUBEN,RAMOS,20-09-1972,S,M,ruben40@learnsector.com,30000,0,High School,Manual,N
23763MICHEAL,ROMERO,13-07-1972,M,M,micheal4@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
23764ALISHA,LIU,13-03-1972,S,NA,alisha4@learnsector.com,40000,2,Partial College,Clerical,Y
23765KELLY,PRICE,02-03-1972,S,F,kelly4@learnsector.com,40000,2,Partial College,Clerical,Y
23766CASSANDRA,MARTINEZ,02-05-1972,S,F,cassandra19@learnsector.com,40000,2,Partial College,Clerical,Y
23767ARIANNA,BENNETT,26-07-1971,S,F,arianna1@learnsector.com,10000,0,Partial High School,Manual,N
23768JOSHUA,GARCIA,27-07-1971,S,M,joshua18@learnsector.com,10000,0,Partial High School,Manual,Y
23769NATASHA,DOMINGUEZ,04-01-1971,S,F,natasha12@learnsector.com,10000,0,Partial High School,Manual,Y
23770JAMIE,CARLSON,12-05-1971,S,M,jamie40@learnsector.com,20000,0,Partial High School,Manual,N
23771JULIO,GOMEZ,04-02-1971,S,M,julio0@learnsector.com,20000,0,Partial High School,Manual,N
23772CORY,RAMAN,06-01-1971,M,M,cory10@learnsector.com,20000,0,Partial High School,Manual,N
23773JON,CAI,06-01-1971,M,M,jon41@learnsector.com,20000,0,Partial High School,Manual,Y
23774REGINALD,HARRISON,01-05-1971,S,M,reginald18@learnsector.com,30000,0,High School,Manual,Y
23775CEDRIC,SHAN,05-03-1970,S,M,cedric31@learnsector.com,40000,2,Partial College,Clerical,Y
23776CRISTINA,YUAN,22-04-1970,S,F,cristina6@learnsector.com,40000,2,Partial College,Clerical,Y
23777CANDICE,ZHANG,07-06-1970,S,F,candice8@learnsector.com,40000,2,Partial College,Clerical,Y
23778LOUIS,HUANG,04-10-1971,M,M,louis44@learnsector.com,30000,0,High School,Manual,N
23779DEANNA,DOMINGUEZ,19-10-1971,S,F,deanna39@learnsector.com,40000,2,Partial College,Clerical,Y
23780MASON,STEWART,08-04-1970,S,M,mason24@learnsector.com,40000,2,Partial College,Clerical,N
23781JORDYN,ROSS,02-07-1975,S,F,jordyn3@learnsector.com,40000,3,Partial College,Clerical,Y
23782EDWARD,BRYANT,21-06-1975,S,M,edward66@learnsector.com,40000,3,Partial College,Clerical,Y
23783ZACHARY,SMITH,08-04-1931,M,M,zachary40@learnsector.com,30000,1,Bachelors,Skilled Manual,Y
23784PRESTON,ARUN,24-10-1966,S,M,preston5@learnsector.com,60000,0,Graduate Degree,Skilled Manual,N
23786CARRIE,SERRANO,15-03-1954,M,F,carrie15@learnsector.com,20000,3,Partial High School,Manual,Y
23787ADRIAN,WARD,04-08-1954,S,M,adrian5@learnsector.com,30000,1,High School,Clerical,N
23788MICHAEL,SMITH,25-08-1954,M,M,michael33@learnsector.com,30000,1,High School,Clerical,Y
23789RYAN,WALKER,08-03-1954,M,M,ryan59@learnsector.com,30000,1,High School,Clerical,Y
23790ISABELLA,WILLIAMS,23-05-1955,M,F,isabella59@learnsector.com,20000,3,Partial High School,Clerical,Y
23791AARON,GRIFFIN,14-10-1955,S,M,aaron20@learnsector.com,20000,3,Partial High School,Clerical,N
23792JESSIE,WU,14-03-1955,S,M,jessie12@learnsector.com,20000,3,Partial High School,Clerical,N
23793RYAN,KUMAR,11-04-1955,S,M,ryan32@learnsector.com,30000,1,High School,Clerical,N
23794ABIGAIL,POWELL,17-03-1955,M,F,abigail33@learnsector.com,30000,1,High School,Clerical,Y
23795LAUREN,MOORE,17-10-1955,S,F,lauren26@learnsector.com,30000,1,High School,Clerical,N
23796MIGUEL,YOUNG,09-04-1955,S,M,miguel25@learnsector.com,30000,1,High School,Clerical,N
23797NATHAN,PEREZ,02-03-1956,S,M,nathan40@learnsector.com,20000,3,Partial High School,Clerical,N
23798JULIA,KELLY,12-09-1956,M,F,julia64@learnsector.com,30000,2,High School,Skilled Manual,Y
23799CAROLYN,CHANDRA,14-02-1957,M,F,carolyn3@learnsector.com,20000,2,Partial High School,Clerical,N
23800KAYLEE,COX,09-10-1957,M,F,kaylee8@learnsector.com,20000,2,Partial High School,Clerical,Y
23801TAYLOR,WOOD,08-03-1957,M,F,taylor27@learnsector.com,20000,2,Partial High School,Clerical,Y
23802EMILY,DIAZ,23-11-1957,M,F,emily47@learnsector.com,20000,2,Partial High School,Clerical,Y
23803BERNARD,THAMES,17-05-1957,M,M,bernard1@learnsector.com,20000,2,Partial High School,Clerical,N
23804KRISTEN,MA,07-07-1958,M,F,kristen14@learnsector.com,30000,2,High School,Skilled Manual,Y
23805LUKE,HAYES,24-06-1958,M,M,luke12@learnsector.com,30000,2,High School,Skilled Manual,Y
23806OLIVIA,FOSTER,19-08-1958,M,F,olivia61@learnsector.com,30000,2,High School,Skilled Manual,Y
23807CARSON,HUGHES,10-02-1958,M,M,carson10@learnsector.com,40000,1,Partial College,Clerical,Y
23808SPENCER,PERRY,08-05-1958,M,M,spencer9@learnsector.com,40000,1,Partial College,Clerical,Y
23809DANIELLE,SANCHEZ,23-04-1958,M,F,danielle27@learnsector.com,40000,1,Partial College,Clerical,Y
23810SARAH,LEE,09-09-1958,M,F,sarah24@learnsector.com,40000,1,Partial College,Clerical,N
23811ETHAN,POWELL,04-01-1959,S,M,ethan5@learnsector.com,40000,2,Partial College,Clerical,Y
23812CAMERON,BUTLER,19-09-1959,S,M,cameron9@learnsector.com,40000,2,Partial College,Clerical,N
23813HANNAH,BENNETT,07-07-1959,S,F,hannah24@learnsector.com,40000,2,Partial College,Clerical,Y
23814ANGELA,FOSTER,24-07-1959,M,F,angela19@learnsector.com,40000,2,Partial College,Clerical,N
23815JULIA,WARD,26-11-1959,S,NA,julia57@learnsector.com,40000,2,Partial College,Clerical,N
23816NATALIE,JOHNSON,25-06-1959,S,F,natalie69@learnsector.com,40000,2,Partial College,Clerical,N
23817KAITLYN,MURPHY,16-08-1959,M,F,kaitlyn53@learnsector.com,40000,2,Partial College,Clerical,N
23818CASSIDY,GONZALES,16-11-1972,M,F,cassidy18@learnsector.com,50000,0,Graduate Degree,Skilled Manual,Y
23819VANESSA,WASHINGTON,14-04-1973,M,NA,vanessa14@learnsector.com,40000,0,Graduate Degree,Skilled Manual,Y
23820ISABELLE,DIAZ,03-08-1973,M,F,isabelle20@learnsector.com,40000,0,Graduate Degree,Skilled Manual,Y
23821JORDAN,LAL,23-05-1973,S,M,jordan25@learnsector.com,40000,0,Graduate Degree,Skilled Manual,Y
23822SIERRA,CAMPBELL,02-09-1973,M,F,sierra6@learnsector.com,40000,1,Graduate Degree,Skilled Manual,Y
23823SAMUEL,DAVIS,18-05-1973,M,M,samuel63@learnsector.com,40000,1,Graduate Degree,Skilled Manual,Y
23824EDWARD,CARTER,13-10-1973,M,M,edward12@learnsector.com,40000,1,Graduate Degree,Skilled Manual,Y
23825KATHERINE,COLEMAN,19-02-1973,M,F,katherine31@learnsector.com,40000,1,Graduate Degree,Skilled Manual,Y
23826DALTON,ROSS,21-09-1973,S,M,dalton49@learnsector.com,40000,1,Graduate Degree,Skilled Manual,Y
23827WYATT,HALL,24-09-1972,S,M,wyatt25@learnsector.com,50000,1,Graduate Degree,Skilled Manual,Y
23828CAROLYN,CARLSON,20-10-1971,M,F,carolyn39@learnsector.com,70000,1,Graduate Degree,Skilled Manual,Y
23829ANTHONY,RODRIGUEZ,23-11-1972,M,M,anthony6@learnsector.com,50000,1,Graduate Degree,Skilled Manual,Y
23830CAMERON,WHITE,05-09-1972,M,M,cameron31@learnsector.com,50000,1,Graduate Degree,Skilled Manual,Y
23831COLLEEN,JAI,08-02-1972,M,F,colleen35@learnsector.com,50000,1,Bachelors,Skilled Manual,Y
23832ALEXANDRA,RAMIREZ,19-09-1972,M,F,alexandra18@learnsector.com,50000,1,Bachelors,Skilled Manual,Y
23833KEVIN,GONZALES,11-02-1972,M,M,kevin19@learnsector.com,50000,1,Bachelors,Skilled Manual,Y
23834ETHAN,LONG,06-06-1972,S,M,ethan6@learnsector.com,60000,1,Graduate Degree,Skilled Manual,Y
23835MARCUS,JACKSON,11-08-1972,M,M,marcus12@learnsector.com,70000,1,Graduate Degree,Professional,N
23836CHLOE,CARTER,04-02-1972,S,F,chloe7@learnsector.com,70000,1,Graduate Degree,Professional,Y
23837JONATHAN,LI,15-10-1970,M,M,jonathan25@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
23838ARIANA,READY,22-08-1970,M,F,ariana18@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
23840MASON,WARD,06-12-1970,M,M,mason12@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
23841SYDNEY,PHILLIPS,13-03-1970,M,F,sydney48@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
23842CONNOR,BRYANT,26-09-1970,M,M,connor12@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
23843MARCUS,PATTERSON,20-09-1970,M,M,marcus60@learnsector.com,60000,1,Graduate Degree,Professional,N
23844ALEXANDRA,GONZALES,01-05-1969,S,F,alexandra38@learnsector.com,60000,2,Bachelors,Skilled Manual,Y
23845MADELINE,TURNER,14-08-1969,S,F,madeline4@learnsector.com,60000,2,Bachelors,Skilled Manual,N
23846AIDAN,DIAZ,20-06-1969,M,M,aidan23@learnsector.com,60000,2,Bachelors,Skilled Manual,Y
23847CHAD,SHARMA,01-03-1969,S,M,chad11@learnsector.com,60000,2,Bachelors,Skilled Manual,N
23848PAMELA,SAI,05-06-1969,M,F,pamela9@learnsector.com,60000,2,Bachelors,Skilled Manual,Y
23849ALEXIS,SIMMONS,04-01-1971,S,F,alexis38@learnsector.com,60000,1,Graduate Degree,Professional,N
23850ANNA,HALL,20-11-1971,M,F,anna61@learnsector.com,60000,1,Graduate Degree,Professional,Y
23851MARIAH,ROGERS,15-04-1971,S,F,mariah42@learnsector.com,60000,1,Graduate Degree,Professional,N
23852DESIREE,TORRES,20-04-1971,S,F,desiree8@learnsector.com,60000,1,Graduate Degree,Professional,N
23853ISAAC,PEREZ,22-12-1969,M,M,isaac26@learnsector.com,60000,1,Graduate Degree,Professional,Y
23854MEGAN,TORRES,14-06-1969,M,F,megan41@learnsector.com,60000,1,Graduate Degree,Professional,Y
23855CARLOS,WATSON,08-02-1969,M,M,carlos2@learnsector.com,60000,1,Graduate Degree,Professional,Y
23856SARAH,TAYLOR,04-09-1969,S,F,sarah11@learnsector.com,60000,1,Graduate Degree,Professional,N
23857ALEXANDRA,ANDERSON,25-12-1969,S,F,alexandra73@learnsector.com,60000,1,Graduate Degree,Professional,Y
23858JONATHAN,POWELL,04-09-1968,M,M,jonathan8@learnsector.com,70000,2,Bachelors,Skilled Manual,Y
23859MEGAN,ANDERSON,19-11-1968,M,F,megan13@learnsector.com,70000,2,Bachelors,Skilled Manual,Y
23860ERIC,LONG,07-03-1968,M,M,eric18@learnsector.com,70000,2,Bachelors,Skilled Manual,Y
23861KEITH,ANAND,16-06-1968,M,M,keith26@learnsector.com,70000,2,Bachelors,Skilled Manual,Y
23862REBEKAH,KAPOOR,16-12-1967,M,F,rebekah1@learnsector.com,40000,5,High School,Skilled Manual,Y
23863CHRISTIAN,WILLIAMS,08-04-1967,S,M,christian32@learnsector.com,40000,0,Bachelors,Professional,N
23864CHLOE,JACKSON,16-06-1967,S,F,chloe44@learnsector.com,40000,0,Bachelors,Professional,N
23865LORI,SANZ,20-04-1970,S,F,lori20@learnsector.com,60000,1,Graduate Degree,Professional,Y
23866XAVIER,FLORES,06-05-1970,M,M,xavier52@learnsector.com,60000,1,Graduate Degree,Professional,Y
23867SARAH,HENDERSON,23-09-1970,S,F,sarah30@learnsector.com,60000,1,Graduate Degree,Professional,Y
23868ABIGAIL,COLEMAN,08-07-1970,S,F,abigail74@learnsector.com,60000,1,Graduate Degree,Professional,N
23869WAYNE,NARA,15-03-1970,M,M,wayne19@learnsector.com,60000,2,Graduate Degree,Professional,Y
23870ELIJAH,HENDERSON,15-06-1970,M,M,elijah8@learnsector.com,70000,3,Graduate Degree,Professional,N
23871BAILEY,RICHARDSON,01-06-1970,S,F,bailey7@learnsector.com,70000,3,Graduate Degree,Professional,N
23872MATTHEW,GARCIA,22-03-1970,M,M,matthew21@learnsector.com,70000,4,Graduate Degree,Professional,Y
23873NICOLE,MILLER,17-10-1970,M,F,nicole6@learnsector.com,80000,2,Graduate Degree,Professional,Y
23874ABIGAIL,COOK,14-04-1967,S,F,abigail7@learnsector.com,50000,2,Bachelors,Skilled Manual,Y
23875SEAN,GREEN,20-05-1966,M,M,sean48@learnsector.com,60000,3,Bachelors,Skilled Manual,Y
23876DAVID,HENDERSON,14-06-1966,M,M,david37@learnsector.com,80000,3,Bachelors,Skilled Manual,Y
23877KATHERINE,MORRIS,21-05-1966,M,F,katherine4@learnsector.com,60000,0,Graduate Degree,Professional,N
23878CHLOE,WOOD,07-08-1966,S,F,chloe68@learnsector.com,60000,0,Graduate Degree,Professional,Y
23879AMBER,GONZALEZ,22-02-1966,M,F,amber8@learnsector.com,60000,0,Graduate Degree,Professional,N
23880NOAH,PATTERSON,25-01-1966,S,M,noah7@learnsector.com,60000,0,Graduate Degree,Professional,Y
23881JOSHUA,MARTINEZ,17-06-1969,M,M,joshua19@learnsector.com,80000,3,Graduate Degree,Professional,Y
23882ALEXIA,BUTLER,09-04-1969,S,F,alexia12@learnsector.com,80000,3,Graduate Degree,Professional,Y
23883JACKSON,RUSSELL,22-11-1969,M,M,jackson22@learnsector.com,80000,3,Graduate Degree,Professional,N
23884ETHAN,ROSS,23-03-1969,M,M,ethan0@learnsector.com,80000,3,Graduate Degree,Professional,Y
23885ANGELA,MORRIS,06-06-1969,M,F,angela44@learnsector.com,80000,3,Graduate Degree,Professional,Y
23886SEAN,STEWART,16-12-1969,M,M,sean34@learnsector.com,80000,3,Graduate Degree,Professional,Y
23887MASON,CARTER,01-09-1965,S,M,mason31@learnsector.com,40000,0,Bachelors,Professional,N
23888EDWARD,CLARK,10-08-1965,M,M,edward41@learnsector.com,50000,3,Bachelors,Skilled Manual,Y
23889SEAN,CARTER,27-04-1965,S,M,sean42@learnsector.com,50000,3,Bachelors,Skilled Manual,N
23890HALEY,COX,03-05-1965,M,F,haley11@learnsector.com,50000,3,Bachelors,Skilled Manual,Y
23891JACK,JENKINS,04-10-1965,M,M,jack7@learnsector.com,50000,3,Bachelors,Skilled Manual,Y
23892OLIVIA,BAILEY,17-08-1965,M,F,olivia32@learnsector.com,50000,3,Bachelors,Skilled Manual,Y
23893ZACHARY,CLARK,01-03-1965,M,M,zachary50@learnsector.com,50000,3,Bachelors,Skilled Manual,Y
23894BRYAN,RAMIREZ,22-07-1965,M,M,bryan9@learnsector.com,50000,3,Bachelors,Skilled Manual,Y
23895NICOLE,POWELL,14-04-1965,S,F,nicole57@learnsector.com,60000,0,Graduate Degree,Professional,Y
23896MEGAN,PETERSON,21-07-1964,S,F,megan42@learnsector.com,40000,0,Bachelors,Professional,N
23897KATRINA,CHAPMAN,12-03-1967,S,F,katrina14@learnsector.com,10000,3,Partial High School,Manual,Y
23898SHAWNA,RAI,06-02-1967,S,F,shawna17@learnsector.com,10000,4,Partial High School,Manual,Y
23899LINDSEY,NATH,27-07-1967,S,F,lindsey18@learnsector.com,10000,4,Partial High School,Manual,Y
23900RAFAEL,YANG,11-04-1967,S,M,rafael5@learnsector.com,20000,1,Partial College,Manual,N
23901MAX,GUTIERREZ,17-07-1967,M,M,max11@learnsector.com,30000,1,Bachelors,Clerical,Y
23902JULIE,KUMAR,27-07-1967,M,F,julie12@learnsector.com,30000,1,Bachelors,Clerical,Y
23903HAROLD,SUBRAM,01-10-1967,M,M,harold10@learnsector.com,30000,1,Bachelors,Clerical,Y
23904HALEY,WASHINGTON,21-09-1967,S,F,haley32@learnsector.com,30000,1,Bachelors,Clerical,Y
23905JOSE,ZHANG,02-06-1967,S,M,jose18@learnsector.com,30000,1,Bachelors,Clerical,N
23906ALAN,MA,22-10-1967,S,M,alan19@learnsector.com,40000,0,Bachelors,Clerical,N
23907HECTOR,NAVARRO,09-07-1967,S,M,hector8@learnsector.com,40000,0,Bachelors,Clerical,N
23908MAX,SANZ,18-11-1966,S,M,max18@learnsector.com,30000,1,Bachelors,Clerical,N
23909TODD,LIN,06-10-1966,M,M,todd8@learnsector.com,30000,1,Bachelors,Skilled Manual,Y
23910GABRIEL,PERRY,04-09-1965,S,M,gabriel4@learnsector.com,10000,4,Partial High School,Manual,Y
23911PRISCILLA,SHARMA,17-04-1965,S,F,priscilla9@learnsector.com,20000,2,High School,Manual,Y
23912ARTHUR,SANCHEZ,14-07-1965,S,M,arthur21@learnsector.com,20000,2,High School,Manual,Y
23913RILEY,COOPER,12-05-1965,S,F,riley28@learnsector.com,20000,2,High School,Manual,Y
23914TONYA,SHARMA,24-09-1964,M,F,tonya9@learnsector.com,20000,2,High School,Manual,Y
23915LAWRENCE,SERRANO,20-02-1964,M,M,lawrence15@learnsector.com,20000,2,High School,Manual,Y
23916RUBEN,SERRANO,08-06-1963,M,M,ruben39@learnsector.com,10000,4,Partial High School,Manual,Y
23917CARRIE,CARLSON,28-04-1963,M,F,carrie16@learnsector.com,20000,3,High School,Manual,Y
23918KENDRA,NAVARRO,08-03-1963,S,F,kendra10@learnsector.com,20000,3,High School,Manual,Y
23919JORDAN,PARKER,16-07-1932,M,F,jordan36@learnsector.com,10000,4,High School,Manual,Y
23920ARTHUR,RUIZ,27-07-1966,S,M,arthur25@learnsector.com,40000,0,Bachelors,Professional,N
23921CHARLES,LEE,06-02-1966,S,M,charles26@learnsector.com,40000,0,Bachelors,Professional,N
23922CODY,RICHARDSON,18-07-1966,M,M,cody10@learnsector.com,40000,0,Bachelors,Professional,N
23923ALEJANDRO,SUN,12-11-1966,S,M,alejandro16@learnsector.com,40000,0,Bachelors,Professional,Y
23924AMBER,WRIGHT,13-12-1966,S,F,amber20@learnsector.com,40000,0,Bachelors,Professional,N
23925MARIE,TORRES,24-06-1965,M,F,marie35@learnsector.com,40000,1,Bachelors,Skilled Manual,N
23926LYDIA,WEBER,08-04-1965,M,F,lydia3@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
23927SETH,COLLINS,12-05-1964,S,M,seth47@learnsector.com,30000,2,Partial College,Clerical,Y
23928JACLYN,YE,07-04-1964,M,F,jaclyn10@learnsector.com,30000,2,Partial College,Clerical,Y
23929KRISTIN,XIE,09-05-1964,M,F,kristin5@learnsector.com,30000,2,Partial College,Clerical,Y
23930MEAGAN,ARUN,13-10-1964,M,F,meagan7@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
23931REGINALD,RUIZ,02-06-1963,M,M,reginald10@learnsector.com,30000,2,Partial College,Clerical,Y
23932CARRIE,JIMÉNEZ,02-10-1963,M,F,carrie5@learnsector.com,30000,3,Partial College,Clerical,Y
23933SABRINA,CARLSON,04-08-1963,S,F,sabrina12@learnsector.com,30000,3,Partial College,Clerical,Y
23934BONNIE,ANDERSEN,16-04-1978,S,F,bonnie19@learnsector.com,20000,0,High School,Manual,N
23935ALEXIS,BARNES,23-04-1976,S,F,alexis25@learnsector.com,10000,0,Partial High School,Manual,N
23936MONIQUE,VAZQUEZ,16-02-1979,M,F,monique11@learnsector.com,20000,4,High School,Manual,Y
